インデキシングフラグ,記号,ドット,タイトル
,C07C 255/11,・・,シアノ基と，同じ飽和非環式炭素骨格に結合している単結合の酸素原子とを含有するもの［５］
,C07C 255/12,・・・,シアノ基と，炭素骨格に結合している水酸基とを含有するもの［５］
,C07C 255/13,・・・,シアノ基と，炭素骨格に結合しているエーテル化された水酸基とを含有するもの［５］
,C07C 255/14,・・・,シアノ基と，炭素骨格に結合しているエステル化された水酸基とを含有するもの［５］
,C07C 255/15,・・,シアノ基と，同じ不飽和非環式炭素骨格に結合している単結合の酸素原子とを含有するもの［５］
,C07C 255/16,・・,シアノ基と，非環式炭素骨格の同じ炭素原子に結合している単結合の酸素原子とを含有するもの［５］
,C07C 255/17,・・,シアノ基と，同じ非環式炭素骨格に結合している二重結合の酸素原子とを含有するもの［５］
,C07C 255/18,・・,カルボキシル基の炭素原子に結合しているシアノ基を含有するもの［５］
,C07C 255/19,・・,シアノ基と，同じ飽和非環式炭素骨格に結合している，シアノ基以外のカルボキシル基とを含有するもの［５］
,C07C 255/20,・・・,炭素骨格がさらに単結合の酸素原子で置換されているもの［５］
,C07C 255/21,・・・,炭素骨格がさらに二重結合の酸素原子で置換されているもの［５］
,C07C 255/22,・・・,シアノ基と，炭素骨格に結合している少なくとも２個のカルボキシル基とを含有するもの［５］
,C07C 255/23,・・,シアノ基と，同じ不飽和非環式炭素骨格に結合している，シアノ基以外のカルボキシル基とを含有するもの［５］
,C07C 255/24,・・,シアノ基と，同じ飽和非環式炭素骨格に結合しておりさらに他の異種原子に結合していない単結合の窒素原子とを含有するもの［５］
,C07C 255/25,・・・,アミノアセトニトリル［５］
,C07C 255/26,・・・,炭素骨格に結合しているシアノ基，アミノ基および単結合の酸素原子を含有するもの［５］
,C07C 255/27,・・・,炭素骨格に結合しているシアノ基，アミノ基および二重結合の酸素原子を含有するもの［５］
,C07C 255/28,・・・,炭素骨格に結合しているシアノ基，アミノ基およびシアノ基以外のカルボキシル基を含有するもの［５］
,C07C 255/29,・・・,シアノ基と，炭素骨格に結合しているアシル化されたアミノ基とを含有するもの［５］
,C07C 255/30,・・,シアノ基と，同じ不飽和非環式炭素骨格に結合しており，さらに異種原子に結合していない単結合の窒素原子とを含有するもの［５］
,C07C 255/31,・・,シアノ基が，６員芳香環以外の環を含有する炭素骨格の非環式炭素原子に結合しているもの［５］
,C07C 255/32,・・,シアノ基が，少なくとも１個の６員芳香環を含有する炭素骨格の非環式炭素原子に結合しているもの［５］
,C07C 255/33,・・・,シアノ基が，６員芳香環または６員芳香環を含有する縮合環系に飽和炭素鎖で結合しているもの［５］
,C07C 255/34,・・・,シアノ基が，６員芳香環または６員芳香環を含有する縮合環系に，不飽和炭素鎖で結合しているもの［５］
,C07C 255/35,・・・,炭素骨格がさらにハロゲン原子またはニトロもしくはニトロソ基で置換されているもの［５］
,C07C 255/36,・・・,炭素骨格がさらに水酸基で置換されているもの［５］
,C07C 255/37,・・・,炭素骨格がさらにエーテル化された水酸基で置換されているもの［５］
,C07C 255/38,・・・,炭素骨格がさらにエステル化された水酸基で置換されてきるもの［５］
,C07C 255/39,・・・・,２，２―ジメチルシクロプロパンカルボン酸誘導体，例．菊酸，でエステル化されている水酸基を有するもの［５］
,C07C 255/40,・・・,炭素骨格がさらに二重結合の酸素原子で置換されているもの［５］
,C07C 255/41,・・・,炭素骨格がさらにシアノ基以外のカルボキシル基で置換されているもの［５］
,C07C 255/42,・・・,炭素骨格がさらに単結合の窒素原子で置換されており，さらに他の異種原子に結合していないもの［５］
,C07C 255/43,・・・・,炭素骨格がさらに単結合の酸素原子で置換されているもの［５］
,C07C 255/44,・・・・,少なくとも１個の単結合の窒素原子がアシル化されているもの［５］
,C07C 255/45,・,シアノ基が，６員芳香環以外の環の炭素原子に結合しているもの［５］
,C07C 255/46,・・,非縮合環の炭素原子に結合しているもの［５］
,C07C 255/47,・・,縮合環系の一部である環の炭素原子に結合しているもの［５］
,C07C 255/48,・・,２，２―ジメチルシクロプロパン環の炭素原子に結合しているもの，例．菊酸のニトリル［５］
,C07C 255/49,・,シアノ基が，炭素骨格の６員芳香環の炭素原子に結合しているもの［５］
,C07C 255/50,・・,非縮合６員芳香環の炭素原子に結合しているもの［５］
,C07C 255/51,・・・,炭素骨格に結合している少なくとも２個のシアノ基を含有するもの［５］
,C07C 255/52,・・,縮合環系の一部である６員芳香環の炭素原子に結合しているもの［５］
,C07C 255/53,・・,シアノ基と，炭素骨格に結合している水酸基とを含有するもの［５］
,C07C 255/54,・・,シアノ基と，炭素骨格に結合しているエーテル化された水酸基とを含有するもの［５］
,C07C 255/55,・・,シアノ基と，炭素骨格に結合しているエステル化された水酸基とを含有するもの［５］
,C07C 255/56,・・,シアノ基と，炭素骨格に結合している二重結合の酸素原子とを含有するもの［５］
,C07C 255/57,・・,シアノ基と，炭素骨格に結合しているシアノ基以外のカルボキシル基とを含有するもの［５］
,C07C 255/58,・・,シアノ基と，炭素骨格に結合しており他の異種原子に結合していない単結合の窒素原子とを含有するもの［５］
,C07C 255/59,・・・,炭素骨格がさらに単結合の酸素原子で置換されたもの［５］
,C07C 255/60,・・・,少なくとも１個の単結合の窒素原子がアシル化されているもの［５］
,C07C 255/61,・,シアノ基と，同じ炭素骨格に結合しているイミノ基の一部である窒素原子とを含有するもの［５］
,C07C 255/62,・,シアノ基と，同じ炭素骨格に結合しているオキシイミノ基の一部である酸素原子を含有をするもの［５］
,C07C 255/63,・,シアノ基と，同じ炭素骨格に結合している，ニトロもしくはニトロソ基の酸素原子以外の異種原子にさらに結合する窒素原子を有するもの［５］
,C07C 255/64,・・,窒素原子がさらに酸素原子に結合しているもの［５］
,C07C 255/65,・・,窒素原子がさらに窒素原子に結合しているもの［５］
,C07C 255/66,・・・,シアノ基と，同じ炭素骨格に結合しているヒドラジノ基またはヒドラゾノ基の一部である窒素原子とをもつもの［５］
,C07C 255/67,・・・,シアノ基と同じ炭素骨格に結合しているアジド基をもつもの［５］
,C07C 257/00,,カルボキシル基の二重結合で結合している酸素原子が，二重結合で結合している窒素原子で置き換えられていて，かつその窒素原子はそれ以上酸素原子と結合していないカルボキシル基を含有する化合物，例．イミノ―エーテル，アミジン［５］
,C07C 257/02,・,カルボキシル基の一方の酸素原子がハロゲン原子で置き換えられているもの，低．イミノ―ハライド［５］
,C07C 257/04,・,カルボキシル基の一方の酸素原子が置き換えられていないもの，例．イミノ―エーテル［５］
,C07C 257/06,・・,イミノ―カルボキシル基の炭素原子が水素原子，非環式炭素原子または６員芳香環以外の環の炭素原子に結合しているもの［５］
,C07C 257/08,・・,イミノ―カルボキシル基の炭素原子が６員芳香環の炭素原子に結合しているもの［５］
,C07C 257/10,・,カルボキシル基の一方の酸素原子が窒素原子で置き換えられているもの，例．アミジン［５］
,C07C 257/12,・・,アミジノ基の炭素原子が水素原子に結合しているもの［５］
,C07C 257/14,・・,アミジノ基の炭素原子が非環式炭素原子に結合しているもの［５］
,C07C 257/16,・・,アミジノ基の炭素原子が６員芳香環以外の環の炭素原子に結合しているもの［５］
