インデキシングフラグ,記号,ドット,タイトル
,,,この装置に付随した細部または補助装置　３５／００
,,,修理；ときほぐし　１７／００；１９／００
,,,他に分類されない工程および編み機　３９／００
,,,よこ編み；よこ編み機
,D04B   1/00,,特殊な機械を使用しない編み地またはその製品の編成のためのよこ編み工程；このような工程によって限定される編み地またはその製品
,D04B   1/02,・,パイル編み地または類似した表面をもつ編み物製品
,D04B   1/04,・・,糸の素材に特徴のあるもの
,D04B   1/06,・,ラン防止編み地または編み物製品
,D04B   1/08,・・,糸の素材に特徴のあるもの
,D04B   1/10,・,模様編み地または編み物製品
,D04B   1/12,・・,糸の素材に特徴のあるもの
,D04B   1/14,・,特殊な糸の素材の使用に主な特徴があるその他の編み地または編み物製品
,D04B   1/16,・・,合成繊維
,D04B   1/18,・・,弾性のある糸
,D04B   1/20,・・・,巻縮糸
,D04B   1/22,・,特殊な形状の編み物を編成するため特に採用されるもの
,D04B   1/24,・・,衣服用
,D04B   1/26,・・・,靴下用
,D04B   1/28,・・・,手袋用
,D04B   3/00,,よこ編み用の手編み具または手編み器具
,D04B   3/02,・,編み針
,D04B   3/04,・,指保護具；糸緊張具
,D04B   3/06,・,糸玉保持具または容器
,D04B   5/00,,家庭用の編み針を用いないよこ編み編成装置または編み機（針を備えたものＤ０４Ｂ７／０８）
,D04B   7/00,,独立可動針を備えた平床式編み機（固定針を備えたストレートバー編み機Ｄ０４Ｂ１１／００）
,D04B   7/02,・,１組の編み針を備えたもの
,D04B   7/04,・,２組の編み針を備えたもの
,D04B   7/06,・・,パール編みまたはリンクスループ形成のためのもの
,D04B   7/08,・,家庭用に使用するもの
,D04B   7/10,・,フルファッション編み地を編成するための目減らしまたは目増やし装置を備えたもの
,D04B   7/12,・,パイル糸を編み込むための装置を備えたもの
,D04B   7/14,・,編み地中にそう入糸を編み込むための装置を備えたもの
,D04B   7/16,・,弾性糸からなる編み地または弾性糸を編み込んだ編み地を製造するためのもの
,D04B   7/18,・・,よこ糸またはそう入糸として編み込まれるもの
,D04B   7/20,・,編み組織を変える機構を備えたもの，例．平編みからゴム編み
,D04B   7/22,・,編み始め部のため特別の手段を備えたもの，例．ノンラン縁部のためのもの
,D04B   7/24,・,柄編み地を編成するためのもの
,D04B   7/26,・・,色柄を備えたもの
,D04B   7/28,・・,編み柄を備えたもの
,D04B   7/30,・,特殊な形状の編み地を編成するためにとくに採用されるもの
,D04B   7/32,・・,円筒編み物用
,D04B   7/34,・・・,手袋用
,D04B   9/00,,独立可動針を備えた円形よこ編み機（固定ひげ針を備えたものＤ０４Ｂ１３／００）
,D04B   9/02,・,１組の編み針を備えたもの
,D04B   9/04,・・,ひげ針を備えたもの
,D04B   9/06,・,ゴム編み地を編成するためニードルシリンダとダイヤルを備えたもの
,D04B   9/08,・・,両面編み物のためのもの
,D04B   9/10,・,パール編みすなわちリンクスループ形成用の２つのニードルシリンダを備えたもの
,D04B   9/12,・,パイル糸を編み込むための装置を備えたもの
,D04B   9/14,・,ばら繊維を編み込むための装置を備えたもの，例．ハイパイル編み地におけるもの
,D04B   9/16,・,編み地中にそう入糸を編み込むための装置を備えたもの
,D04B   9/18,・,補強糸を編み込むことによって補強するための装置を備えたもの
,D04B   9/20,・,目増やし，目減らしのための機構を備えたもの；往復運動を備えたもの，例．平担部の編成のためのもの
,D04B   9/22,・,編み組織を変える機構を備えたもの，例．平編みからゴム編み
,D04B   9/24,・,編み始め部のための特別の手段を備えたもの，例．ノンラン縁部のためのもの
,D04B   9/26,・,柄編み地を編成するためのもの
,D04B   9/28,・・,色柄を備えたもの
,D04B   9/30,・・・,縞付けによるもの
,D04B   9/32,・・・・,二重の縞付けによるもの
,D04B   9/34,・・・,添え糸によるもの
,D04B   9/36,・・・,往復運動によるインターシャ模様
,D04B   9/38,・・,編み柄を備えたもの
,D04B   9/40,・,一方の編み機から他方の編み機に編み地を移すための装置を備えたもの
,D04B   9/42,・,特殊な形状の編み物を編成するためとくに採用されるもの
,D04B   9/44,・・,小径の細長い筒状編み物，例．ケーブル用の被覆（電線を被覆するものＨ０１Ｂ１３／２２）
,D04B   9/46,・・,靴下またはその部分用
,D04B   9/48,・・・,ノンラン靴下用
,D04B   9/50,・・・・,マイクロメッシュ靴下用
,D04B   9/52,・・・,外科用靴下用
,D04B   9/54,・・・,ウエルト，例．二重または折り返しウエルト用
,D04B   9/56,・・・,かかとまたはつま先部用
,D04B   9/58,・・,手袋用
,D04B  11/00,,固定針を備えたストレートバー編み機（独立可動針を備えた平床式編み機Ｄ０４Ｂ７／００）
,D04B  11/02,・,１組の編み針を備えたもの
,D04B  11/04,・,２組の編み針を備えたもの
,D04B  11/06,・,フルファッション編み地を編成するための目増やしまたは目減らし機構を備えたもの
,D04B  11/08,・,パイル糸を編み込むための機構を備えたもの
,D04B  11/10,・,編み地中にそう入糸を編み込むための機構を備えたもの
,D04B  11/12,・,弾性糸からなる編み地または弾性糸を編み込んだ編み地を製造するためのもの
,D04B  11/14,・,編み組織を変える機構を備えたもの，例．平編みからゴム編み
,D04B  11/16,・,編み始め部のために特別の手段を備えたもの，例．ノンラン縁部のためのもの
,D04B  11/18,・,柄編み地を編成するためのもの
,D04B  11/20,・・,色柄を備えたもの
,D04B  11/22,・・,編み柄を備えたもの
,D04B  11/24,・,一方の編み機から他の編み機に編み地を移す機構を備えたもの
,D04B  11/26,・,特殊形状の編み地を編成するためにとくに採用されるもの
,D04B  11/28,・・,靴下またはその部分用
,D04B  11/30,・・・,ノンラン靴下用
,D04B  11/32,・・・,ウエルト，例．二重または折り返しウエルト用
,D04B  11/34,・・・,かかとまたはつま先部用
,D04B  11/36,・・,他の衣服用
,D04B  13/00,,固定されたひげ針を備えた円形よこ編み機，例．ループホイール編み機（独立可動針を備えたものＤ０４Ｂ９／００）
,D04B  13/02,・,水平方向に並べられた針を有するもの
,D04B  15/00,,よこ編み機に限定される機械の細部またはそれに付随した編成補助装置（限定されない部品または補助装置Ｄ０４Ｂ３５／００）
,D04B  15/02,・,編み目移し具
,D04B  15/04,・・,ストレートバー編み機のためのもの
,D04B  15/06,・,シンカ
,D04B  15/08,・,ベラおこし；ブラシ
,D04B  15/10,・,針床
,D04B  15/12,・・,振り装置
,D04B  15/14,・,ニードルシリンダ
,D04B  15/16,・・,往復運動のための駆動装置
,D04B  15/18,・,ダイヤル
,D04B  15/20,・,ニードルバー
,D04B  15/22,・・,そのための駆動装置
,D04B  15/24,・,シンカヘッド；シンカバー
,D04B  15/26,・,スラーコック
,D04B  15/28,・,ニードルプレッサ
,D04B  15/30,・,糸キャリヤ腕駆動装置
,D04B  15/32,・,編成具を作動するためのカム機構またはカム集合体
,D04B  15/34,・・,ダイヤルのためのもの
,D04B  15/36,・・,平床式編機のためのもの
,D04B  15/38,・,糸を編み針に供給，給糸または安内するための装置
,D04B  15/40,・・,糸パッケージのささえまたは保持具
,D04B  15/42,・・・,２個またはそれ以上の糸巻きの組立てのためのフレーム
,D04B  15/44,・・,個々の糸の張力装置
,D04B  15/46,・・・,弾性糸のためのもの
,D04B  15/48,・・,糸供給装置
,D04B  15/50,・・・,弾性糸のためのもの
,D04B  15/52,・・・,ストレートバー編み機のためのもの
,D04B  15/54,・・,糸ガイド
,D04B  15/56,・・・,平床式編み機のためのもの
,D04B  15/58,・・・,円形編み機のためのもの；糸切り換え装置
,D04B  15/60,・・・・,糸保持または糸切断装置を備えたもの
,D04B  15/61,・・・・・,環状針列内に設けられたもの
,D04B  15/62,・・・・,糸継ぎを備えたもの
,D04B  15/64,・・・,ストレートバー編み機のためのもの
,D04B  15/66,・,柄を決定または制御する装置
,D04B  15/68,・・,使用された編成具に特徴のあるもの
,D04B  15/70,・・・,平床式編み機におけるもの
,D04B  15/72,・・・,ストレートバー編み機におけるもの
,D04B  15/74,・・・,柄出しドラム
,D04B  15/76,・・・,柄出し盤
,D04B  15/78,・・・,電気的装置
,D04B  15/80,・・,使用された糸ガイドに特徴のあるもの
,D04B  15/82,・・,使用されたニードルカムに特徴のあるもの
,D04B  15/84,・・,ジャカードカードまたはその機構（そのためのスタンプ装置Ｄ０３Ｃ）
,D04B  15/86,・・・,平床式編み機におけるもの
,D04B  15/88,・,編み地の引き取りまたは取りはずし装置
,D04B  15/90,・・,平床式編み機のためのもの
,D04B  15/92,・・,空気の作用によるもの
,D04B  15/94,・,他に分類されない駆動装置
,D04B  15/96,・・,平床式編み機におけるもの
,D04B  15/98,・・,ストレートバー編み機におけるもの
,D04B  15/99,・・,電気的に制御されるもの
,,,編成された編み地を修理またはときほぐすもの
,D04B  17/00,,編成操作による編み地の修理
,D04B  17/02,・,縫い繕いによるもの
,D04B  17/04,・,落ち編み目の拾い上げによるもの
,D04B  19/00,,編み地のときほぐし
,,,たて編；そのための機械
,D04B  21/00,,特殊な機械の使用によらない編み地または編み物製品の編成のためのたて編み工程；このような工程によって限定される編み地または編み物製品
