インデキシングフラグ,記号,ドット,タイトル
,F02M  17/00,,メイングループＦ０２Ｍ１／００～Ｆ０２Ｍ１５／００の装置に分類されない適切な特性を有する気化器（触媒，電気的手段，磁気，光線，音波などによる燃焼空気，燃料または燃料－空気混合気の処理装置Ｆ０２Ｍ２７／００；気化器と低圧燃料噴射装置の組み合わせＦ０２Ｍ７１／００）
,F02M  17/02,・,フロート無し気化器
,F02M  17/04,・・,ダイアフラムにより制御される燃料入口弁を有するもの
,F02M  17/06,・・,定油面を定めるあふれ室を有するもの
,F02M  17/08,・,燃焼空気通路を囲む弁座に開口する１個以上の燃料通路を有する気化器であって，その弁が流れる空気により開放されるもの
,F02M  17/09,・・,偏心して取りつけられたちょう形の弁［５］
,F02M  17/10,・,空気を絞る弁部材内に開口する１個以上の燃料通路を有する気化器
,F02M  17/12,・・,その弁部材がちょう形のもの
,F02M  17/14,・,機関行程と同期して開閉される燃料供給部分をもつ気化器
,F02M  17/16,・,連続して回転するボデーを有する気化器，例．表面気化器（遠心力による燃料噴射Ｆ０２Ｍ６９／０６）
,F02M  17/18,・,他の表面気化器
,F02M  17/20,・・,燃料槽をもつもの
,F02M  17/22,・・・,槽を通じて空気が泡立つもの
,F02M  17/24,・・,灯心をもつもの
,F02M  17/26,・・,他のぬれたボデーをもつもの
,F02M  17/28,・・・,多孔体を通して燃料が吸引されるもの
,F02M  17/30,・,防火装置をもつ気化器，例．消化装置と組み合わされたもの
,F02M  17/32,・・,火が発生したとき燃料導管を自動的に閉鎖するもの
,F02M  17/34,・,他の装置，例．空気ろ過器，と組み合わされまたは協動する他の気化器（その装置が主となる場合は前記装置に関係のあるクラスを参照）
,F02M  17/36,・,それらの掃除を容易にする付属品を有する気化器
,F02M  17/38,・,他に分類されない気化器の制御（外部制御装置Ｆ０２Ｍ１９／１２）
,F02M  17/40,・,気化器用の特殊材料の選択，例．薄板金，プラスチックまたは半透明材料
,F02M  17/42,・,他に分類されないフロート制御式気化器
,F02M  17/44,・,通風孔の方向に特徴がありそして他に分類されない気化器
,F02M  17/46,・・,下向き通風孔をもつもの
,F02M  17/48,・・,上向き通風孔をもつもの
,F02M  17/50,・,氷結防止用手段を有する気化器（熱式Ｆ０２Ｍ１５／０２）
,F02M  17/52,・,他の目的に対する気化器によりつくられた冷気の使用（冷気を利用する装置はその装置に関係するクラスを参照）
,F02M  19/00,,グループＦ０２Ｍ１／００～Ｆ０２Ｍ１７／００の装置に分類されない，またはそれらにない注目すべき気化器の細部，構成要素としての部品または付属品（測定または試験装置一般Ｇ０１）
,F02M  19/01,・,気化器の試験用，調整用または同調用装置，例．気化器の流量試験機［３］
,F02M  19/02,・,計量オリフィス，例．直径可変式（運転中可変なものＦ０２Ｍ７／１８）
,F02M  19/025,・・,直径が可変でない計量オリフィス［４］
,F02M  19/03,・,燃料霧化ノズル；乳化用空気導管の配置（霧化一般Ｂ０５Ｂ）［４］
,F02M  19/035,・・,きのこ形霧化ノズル［４］
,F02M  19/04,・,燃料計量ピンまたはニードル
,F02M  19/06,・,燃料導管の他の細部
,F02M  19/08,・,ベンチュリ
,F02M  19/10,・・,複式配置に属するもの
,F02M  19/12,・,外部制御装置，例．ダッシュポットを有するもの（多段気化器の後段にある減衰手段Ｆ０２Ｍ１１／０４；気化器に特徴を与えない気化器制御装置はその関係のあるクラスを参照）
,,,＜見出し終了＞
,F02M  21/00,,非液体燃料，例．液化ガス燃料，を機関に供給する装置
,F02M  21/02,・,ガス状燃料用（加熱して液体燃料を気化する装置Ｆ０２Ｍ３１／００；固体燃料，例．木材，からガスを発生させる装置をもつ機関Ｆ０２Ｂ４３／０８）
,F02M  21/04,・・,ガス―空気混合装置（液体とガス状燃料を使用するに適した気化器Ｆ０２Ｍ１３／０８；気化ガス一般Ｃ１０Ｊ）
,F02M  21/06,・・,蒸発装置，例．加熱によるもの（液化ガスの放出一般Ｆ１７Ｃ）
,F02M  21/08,・,非ガス状燃料用（酸化剤を含む燃料で作動する機関用Ｆ０２Ｂ）
,F02M  21/10,・・,低融点を有する燃料用，例．加熱手段を有する装置
,F02M  21/12,・,霧化状態の燃料用（燃料霧化装置をもつ機関プラントＦ０２Ｂ）
,,,燃焼空気，燃料または燃料―空気混合気に添加物を供給する，または機関への吸入以前にそれらを処理するための機関に関連する装置
,F02M  23/00,,燃料―空気混合気に２次空気を加える装置
,F02M  23/02,・,手動制御式のもの
,F02M  23/03,・・,主燃焼空気の絞りにより制御される２次空気弁をもつもの［５］
,F02M  23/04,・,自動制御式のもの
,F02M  23/06,・・,機関速度によるもの
,F02M  23/08,・・,主燃焼空気吸い込み系統内圧力によるもの
,F02M  23/09,・・・,低圧力で直接開く弁を用いるもの［６］
,F02M  23/10,・・,温度，例．機関温度，によるもの
,F02M  23/12,・,凝縮燃料を再霧化させるための装置との組み合わせ，または再霧化効果を生じる２次空気を特徴とするもの
,F02M  23/14,・,加熱空気を加えることを特徴とするもの
,F02M  25/00,,燃焼空気，主燃料または燃料－空気混合気に非燃料物質または少量の２次燃料を加える機関に適切な装置（Ｆ０２Ｍ４３／００が優先；燃料－空気混合気に２次空気を加えるものＦ０２Ｍ２３／００；排気ガスを加えるものＦ０２Ｍ２６／００）
,F02M  25/022,・,燃料と水の乳状液，水または水蒸気を加えるもの［６］
,F02M  25/025,・・,水を加えるもの［６］
,F02M  25/028,・・・,給気取り入れ口に水を加えるもの［６］
,F02M  25/03,・・・,シリンダ内に水を加えるもの［６］
,F02M  25/032,・・,水蒸気を生成して加えるもの［６］
,F02M  25/035,・・・,給気取り入れ口に水蒸気を加えるもの［６］
,F02M  25/038,・・・,シリンダ内に水蒸気を加えるもの［６］
,F02M  25/06,・,潤滑剤の蒸気を加えるもの［１，２０１６．０１］
,F02M  25/08,・,機関の燃料槽より引き出された燃料の蒸気を加えるもの
,F02M  25/10,・,アセチレン，水中の水素以外の水素，大気中の酸素以外の酸素またはオゾンを加えるもの
,F02M  25/12,・・,前記ガスを発生させる手段を有する装置（光線と同時に発生するオゾンを使用するものＦ０２Ｍ２７／０６）
,F02M  25/14,・,サブグループＦ０２Ｍ２５／０２２～Ｆ０２Ｍ２５／１０に分類されない，アンチノック剤を加えるもの
,F02M  26/00,,燃焼用空気，主燃料または燃料－空気混合気に排気ガスを加えるための機関に関連する装置，例．排気ガス再循環［ＥＧＲ］システム［２０１６．０１］
,F02M  26/01,・,内部での排気ガス再循環，すなわち，残留排気ガスがシリンダ内に閉じ込められるか，または追加の通路を用いることなく吸気または排気マニホルドから燃焼室に押し戻されるもの［２０１６．０１］
,F02M  26/02,・,過給機関に特に適したＥＧＲシステム［２０１６．０１］
,F02M  26/03,・・,単一の機械式または電気式駆動吸気圧縮機を有するもの［２０１６．０１］
,F02M  26/04,・・,単一のターボチャージャを有するもの［２０１６．０１］
,F02M  26/05,・・・,高圧ループ，すなわち再循環される排気ガスがタービン上流の排気システムから取り出されて圧縮機下流の吸気システムに再導入されるもの［２０１６．０１］
,F02M  26/06,・・・,低圧ループ，すなわち再循環される排気ガスがターボチャージャのタービン下流の排気システムから取り出されて圧縮機上流の吸気システムに再導入されるもの［２０１６．０１］
,F02M  26/07,・・・,混圧ループ，すなわち再循環される排気ガスがタービン上流から取り出されて圧縮機上流に再導入されるか，またはタービン下流で取り出されて圧縮機下流に再導入されるもの［２０１６．０１］
,F02M  26/08,・・,２以上の吸気圧縮機または排気ガスタービンを有する機関のためのもの，例．追加の圧縮機と組み合わされたターボチャージャ［２０１６．０１］
,F02M  26/09,・・,構造的細部，例．ＥＧＲシステムと過給システムの構造的な組み合わせ；機関に対するＥＧＲと過給システムの配置［２０１６．０１］
,F02M  26/10,・・・,排気および吸気システム間の圧力差を大きくする手段をもつもの，例．ベンチュリ，可変容量ターボ，圧力脈動を用いる逆止弁，または吸気もしくは排気システムの絞り弁［２０１６．０１］
,F02M  26/11,・,ＥＧＲシステムの製造または組立て；ＥＧＲシステムに特に適した材料またはコーティング［２０１６．０１］
,F02M  26/12,・,ＥＧＲシステムの一部を互いに，またはエンジン部品に取り付けるための手段に特徴のあるもの［２０１６．０１］
