インデキシングフラグ,記号,ドット,タイトル
,H01J  43/24,・・・・,その表面に沿った電位傾度を有する２次電子放出電極
,H01J  43/26,・・・・,箱型２次電子放出電極
,H01J  43/28,・・,うつわ；窓；スクリーン；不必要の放電または電流の抑制
,H01J  43/30,・・,管の特定用途に使用されず，かつ，他のどの分類にも属しない回路装置
,H01J  45/00,,熱電子発生装置として作用する電子管
,H01J  47/00,,放射線または粒子の，存在，強度，密度またはエネルギーを決定するための管（ガスの電離を含まない光電管Ｈ０１Ｊ４０／００）［３］
,H01J  47/02,・,電離箱［３］
,H01J  47/04,・・,容量型電離箱，例．電位計として用いられる電極［３］
,H01J  47/06,・,比例計数管［３］
,H01J  47/08,・,ガイガーミユラー計数管［３］
,H01J  47/10,・,スパークカウンター（Ｈ０１Ｊ４７／１４が優先；スパークギャップＨ０１Ｔ）［３］
,H01J  47/12,・,中性子検出管，例．ＢＦ↓３管［３］
,H01J  47/14,・,平行電極型スパークチェンバーまたはストリーマーチェンバー；線型スパークチェンバーまたはストリーマーチェンバー［３］
,H01J  47/16,・・,個々のワイヤーの読出しによって特徴づけられるもの［３］
,H01J  47/18,・・・,読み出しが電気的なもの（Ｈ０１Ｊ４７／２０が優先）［３］
,H01J  47/20,・・・,電気的または機械的遅延線を用いる読み出し，例．磁わい遅延線［３］
,H01J  47/22,・・,他の形式の読み出しによって特徴づけられるもの［３］
,H01J  47/24,・・・,読み出しが音響的なもの［３］
,H01J  47/26,・・・,読み出しが光学的なもの［３］
,H01J  49/00,,粒子分光器または粒子分離管［３］
,＜注＞,,粒子分光器の分類において，分光技術と分光写真技術との間に区別はなく，その差は，分光技術は検知方法が電気的であるのに対し，分光写真技術は検知方法が写真フイルムによるものである点のみである。［３］
,H01J  49/02,・,細部［３］
,H01J  49/04,・・,分析材料導入取り出しのための装置，例．真空封止；電子光学的またはイオン光学的構成体の外部調節装置［３］
,H01J  49/06,・・,電子光学的またはイオン光学的装置（Ｈ０１Ｊ４９／０４が優先）［３］
,H01J  49/08,・・,電子源，例．光電子，２次電子またはオージェ電子を発生するためのもの［３］
,H01J  49/10,・・,イオン源；イオン銃［３］
,H01J  49/12,・・・,アーク放電を利用するもの，例．デュプラズマ型のもの［３］
,H01J  49/14,・・・,粒子の衝撃を利用するもの，例．電離箱［３］
,H01J  49/16,・・・,表面電離を利用するもの，例．電界放出，熱放出または光放出［３］
,H01J  49/18,・・・,スパーク電離を利用するもの［３］
,H01J  49/20,・・,磁気偏向［３］
,H01J  49/22,・・,静電偏向［３］
,H01J  49/24,・・,真空システム，例．所望の圧力を保持するためのもの［３］
,H01J  49/26,・,質量分光器または質量分離管［３］
,H01J  49/28,・・,静的分光器［３］
,H01J  49/30,・・・,磁気的分析器を用いるもの［３］
,H01J  49/32,・・・,二重集束を用いるもの［３］
,H01J  49/34,・・,動的分光器［３］
,H01J  49/36,・・・,ＲＦ分光器，例．ベネット型分光器，レッドヘッド型分光器［３］
,H01J  49/38,・・・・,オメガトロン［３］
,H01J  49/40,・・・,飛行時間型分光器（Ｈ０１Ｊ４９／３６が優先）［３］
,H01J  49/42,・・・,走行安定型分光器，例．単極，四重極，多重極；ファービトロン［３］
,H01J  49/44,・,エネルギー分光器，例．アルファー線分光器，ベーター線分光器［３］
,H01J  49/46,・・,静的分光器［３］
,H01J  49/48,・・・,静電分析器を用いるもの，例．円筒形分離器，ウイーンフィルター［３］
,,,放電灯
,H01J  61/00,,ガス放電または蒸気放電ランプ（消耗する電極をもつアーク灯Ｈ０５Ｂ；エレクトロルミネッセント灯Ｈ０５Ｂ）
,H01J  61/02,・,細部
,H01J  61/04,・・,電極（点弧用のものＨ０１Ｊ６１／５４）；スクリーン；シールド
,H01J  61/06,・・・,主電極
,H01J  61/067,・・・・,低圧放電ランプのためのもの［２］
,H01J  61/073,・・・・,高圧放電ランプのためのもの［２］
,H01J  61/09,・・・・,ホロー陰極［２］
,H01J  61/10,・・・,放電に影響を与えるシールド，スクリーンあるいは案内
,H01J  61/12,・・,封入物の物質の選択；特定の動作圧力または温度
,H01J  61/14,・・・,主成分として１つ以上の炭素化合物をもつもの
,H01J  61/16,・・・,主成分としてヘリウム，アルゴン，ネオン，クリプトンまたはキセノンを含むもの
,H01J  61/18,・・・,主成分として金属蒸気を含むもの
,H01J  61/20,・・・・,水銀蒸気
,H01J  61/22,・・・・,アルカリ金属の蒸気
,H01J  61/24,・・,うつわ内に所望の圧力を得るかまたは保持する手段
,H01J  61/26,・・・,ガスを吸収または吸着する手段，例．ゲッタによるもの；外囲器の黒化を防止する手段
,H01J  61/28,・・・,ランプの動作中にガスまたは蒸気を発生し，導入しあるいは捕充する手段
,H01J  61/30,・・,うつわ，容器
,H01J  61/32,・・・,長さ方向に特殊な形状となっているもの，例．広告を目的としたもの
,H01J  61/33,・・・,横断面が特殊な形状となっているもの，例．クールスポットを得るためのもの
,H01J  61/34,・・・,２重壁のうつわまたは容器
,H01J  61/35,・・・,その壁の上に被覆のあるもの；被覆の材料の選択（色彩のある被覆を用いたものＨ０１Ｊ６１／４０；ルミネッセント被覆を用いたものＨ０１Ｊ６１／４２）
,H01J  61/36,・・,うつわの部品間の封止；導入線の封止；導入線
,H01J  61/38,・・,光の色彩または波長に影響を与えるための装置
,H01J  61/40,・・・,光のフィルタによるもの；容器内または容器外の色彩の被覆によるもの
,H01J  61/42,・・・,ルミネッセンスにより光の波長を変化させることによるもの
,H01J  61/44,・・・・,ルミネッセント材料によって特徴づけられる装置
,H01J  61/46,・・・・,ルミネッセント材料の接着剤または他のルミネッセントでない組成に特徴のある装置，例．所望の流動性や乾燥性を得るためのもの
,H01J  61/48,・・・・,異なったルミネッセント材料を別々に被覆したもの
,H01J  61/50,・・,容器の破壊による爆発の危険を減少するための容器内部の補助部品または固型材，例．鉱山用
,H01J  61/52,・・,冷却装置；加熱装置；放電空間のガスまたは蒸気を循環させる手段
,H01J  61/54,・・,点弧装置，例．始動のためイオン化を促進するもの
,H01J  61/56,・・,ランプと構造的に結合した１つ以上の回路素子
,H01J  61/58,・,液体陽極と液体陰極の両方をもつランプ
,H01J  61/60,・,点弧前に放電空間が実質的に水銀で満たされているランプ
,H01J  61/62,・,ガス状の陰極をもつランプ，例．プラズマ陰極
,H01J  61/64,・,陰極グローランプ
,H01J  61/66,・・,１個以上の特殊な形の陰極をもつもの，例．広告を目的としたもの
,H01J  61/68,・,主放電が電流供給ガイドの部分間にあるランプ，例．ホローランプ
,H01J  61/70,・,低圧の収斂されない放電をもつランプ
,H01J  61/72,・・,主に容易に蒸発する金属蒸気の光放射封入物をもつもの，例．水銀
,H01J  61/74,・・,主に蒸発性の少ない金属蒸気の光放射封入物をもつもの，例．ナトリウム
,H01J  61/76,・・,永久ガスのみの封入物をもつもの
,H01J  61/78,・・・,冷陰極をもつもの；放電によってのみ加熱される陰極をもつもの，例．広告用高電圧ランプ
,H01J  61/80,・・,間欠的操作にのみ適したランプ，例．フラッシュランプ
,H01J  61/82,・,高圧の収斂されない放電をもつランプ
,H01J  61/84,・,高圧により収斂された放電をもつランプ
,H01J  61/86,・・,近接した電極間の空間によって付加的に収斂される放電をもつもの，例．光学的投射用のもの
,H01J  61/88,・・,容器によって付加的に収斂された放電をもつもの
,H01J  61/90,・・,間欠的操作にのみ適したランプ，例．フラッシュランプ
,H01J  61/92,・,２つ以上の主放電路をもつランプ
,H01J  61/94,・・,異った波長の光を生ずる放電路，例．擬似昼光用
,H01J  61/95,・,光の輝度または波長を変化させるための制御電極をもつランプ，例．調光用
,H01J  61/96,・,共通外囲器内に光を放射する放電路および別に加熱された白熱体をもつランプ，例．擬似昼光用
,H01J  61/98,・,光放射放電による白熱状態により加熱される接近した間隔の電極をもつランプ，例．タングステンアークランプ
