インデキシングフラグ,記号,ドット,タイトル
,G01G  19/38,・・,プログラム制御によるもの，例．穿孔テープによるもの
,G01G  19/387,・,組合わせの重量測定用，すなわちその合計重量または数量が要求値に最も近い物品の組合わせを選ぶもの［５］
,G01G  19/393,・・,２つ以上の重量測定装置を使用するもの［５］
,G01G  19/40,・,重量に関連する価格や他の量を指示し，記録し，または計算する装置をもつもの（重量測定装置用指示手段Ｇ０１Ｇ２３／１８；重量測定装置用記録手段Ｇ０１Ｇ２３／１８）
,G01G  19/41,・・,機械的計算手段を使用するもの
,G01G  19/413,・・,電気機械的または電子的計算手段を使用するもの
,G01G  19/414,・・・,電子的計算手段のみを使用するもの［５］
,G01G  19/415,・・・・,記録手段と結合したもの［５］
,G01G  19/417,・・,天びんの計算部分を検定する装備をもつもの
,G01G  19/42,・・,重量測定により計数するもの（Ｇ０１Ｇ１９／３８７が優先）［５］
,G01G  19/44,・,人間の体重を測定するもの
,G01G  19/46,・・,人間の体重を測定するために適したばねばかり
,G01G  19/48,・・,人間の重量を測定するために適した振り子ばかり
,G01G  19/50,・・,付加的測定装置，例．身長計，をもつもの
,G01G  19/52,・,他の物と結合した重量測定装置，例．家具と結合したもの（ステッキと結合したものＡ４５Ｂ３／０８）
,G01G  19/54,・・,筆記具またはペーパーナイフと結合したもの
,G01G  19/56,・・,工具または日用品の柄に結合したもの
,G01G  19/58,・・,スーツケースまたはトランクのさげ手と結合したもの
,G01G  19/60,・・,漁具と結合したもの，例．釣ざおと結合したもの
,G01G  19/62,・,重量の過不足を測定する装置［３］
,G01G  19/64,・,比率を指示する重量測定装置，すなわち，あらかじめ決められた重量または最初の重量に対する比率として重量を表現するためのもの［３］
,G01G  21/00,,重量測定装置の細部
,G01G  21/02,・,軸受装置
,G01G  21/04,・・,ナイフエッヂ軸受
,G01G  21/06,・・,ボールまたはローラ軸受
,G01G  21/07,・・,板ばね軸受［３］
,G01G  21/08,・・,軸受の組立またはその調節手段
,G01G  21/10,・・,浮遊懸垂；衝撃吸収装置
,G01G  21/12,・・,狂いを防ぐための装置
,G01G  21/14,・,さお
,G01G  21/16,・・,組み合わされた構成のさお；異なったさお間の連結
,G01G  21/18,・,さおとはかり皿とのリンク結合
,G01G  21/20,・・,精密重量測定装置用
,G01G  21/22,・,はかり皿または他の重量測定容器；はかり台
,G01G  21/23,・,はかり台の支持または懸垂（Ｇ０１Ｇ２１／２４が優先）［３］
,G01G  21/24,・,はかり皿の平行運動を確実にするためのガイドまたはリンク機構
,G01G  21/26,・,平衡おもり；分銅；分銅組；分銅収納用ホルダー
,G01G  21/28,・,フレーム；ハウジング
,G01G  21/30,・,塵で汚れるのを予防する手段
,G01G  23/00,,重量測定装置の付属装置
,G01G  23/01,・,重量測定装置の試験または較正［３］
,G01G  23/02,・,休止機構；制止機構
,G01G  23/04,・・,精密重量測定装置用
,G01G  23/06,・,緩衝手段，例．さおの
,G01G  23/08,・・,流体的手段によるもの
,G01G  23/10,・・,電気的または磁気的手段によるもの
,G01G  23/12,・・,負荷の移動による振動を防止するのに特に適合するもの
,G01G  23/14,・,風袋重量を決定するためのまたは零もどしによって風袋分を除去するための装置，例．機械的に作動されるもの（自動負荷との関連Ｇ０１Ｇ１３／１４）
,G01G  23/16,・・,電気的または磁気的に作動されるもの
,G01G  23/18,・,指示装置，例．遠隔指示用，記録装置；目盛，例．分度されたもの
,G01G  23/20,・・,機械的手段による重量指示
,G01G  23/22,・・・,価格指示器と結合したもの
,G01G  23/24,・・・,対数目盛を含むもの
,G01G  23/26,・・・,表示部材の作動，例．機械的増幅器
,G01G  23/28,・・・,補助または記憶マークを含むもの
,G01G  23/30,・・・,目盛の照明手段をもつもの
,G01G  23/32,・・,光学的投影手段による重量指示
,G01G  23/34,・・・,価格指示装置との結合
,G01G  23/35,・・,写真記録による重量指示
,G01G  23/36,・・,電気的手段による重量指示，例．光電池を使用するもの
,G01G  23/365,・・・,参照値との比較を伴うもの（Ｇ０１Ｇ２３／３７が優先）［３］
,G01G  23/37,・・・,デジタル計数を伴うもの
,G01G  23/375,・・・・,コード化素子の運動中におこなうもの［３］
,G01G  23/38,・・,重量測定装置に特に適合した記録またはコード化装置
,G01G  23/40,・・・,機械的に作動されるもの
,G01G  23/42,・・・,電気的に作動されるもの
,G01G  23/44,・・・・,そのためのコード化装置［３］
,G01G  23/46,・・・,重量測定機構が静止するまで記録を妨げる装置［３］
,G01G  23/48,・,温度補償装置（Ｇ０１Ｇ１／１４，Ｇ０１Ｇ１／４２，Ｇ０１Ｇ３／１８が優先）［３］
,G01H,,機械振動または超音波，音波または亜音波の測定［４］
,＜注＞,,（１）このサブクラスは機械的振動の発生と測定との組合せを包含する。
,,,（２）クラスＧ０１のタイトルに続く注に注意すること。
,＜索引＞,,測定原理
,,,直結するもの；流体中で検出するもの；放射を検出するもの；電気的または磁気的性質の変化の検出によるもの　１／００；３／００；９／００；１１／００
,,,測定対象に特徴があるもの
,,,伝播速度；残響時間；共振周波数；機械的または音響的インピーダンス　５／００；７／００；１３／００；１５／００
,G01H   1/00,,検出器への直接伝導による固体の振動の測定（Ｇ０１Ｈ９／００，Ｇ０１Ｈ１１／００が優先）
,G01H   1/04,・,伝播方向に直角な振動特性を測定するもの
,G01H   1/06,・・,周波数
,G01H   1/08,・・,振幅
,G01H   1/10,・,ねじり振動の測定
,G01H   1/12,・,縦振動または特定されない振動の［４］
,G01H   1/14,・・,周波数［４］
,G01H   1/16,・・,振幅［４］
,G01H   3/00,,流体中で検出器を作動させる振動の測定（Ｇ０１Ｈ７／００，Ｇ０１Ｈ９／００，Ｇ０１Ｈ１１／００が優先）
,G01H   3/04,・,周波数
,G01H   3/06,・・,電気的手段によるもの
,G01H   3/08,・・,複合振動中に存在する周波数を分析するもの，例．高調波を比較するもの
,G01H   3/10,・,振幅；パワー
,G01H   3/12,・・,電気的手段によるもの（Ｇ０１Ｈ３／１４が優先）［２］
,G01H   3/14,・・,平均振幅を測定するもの；平均パワーを測定するもの；パワーの時間的積分を測定するもの［２］
,G01H   5/00,,超音波，音波または亜音波の伝播速度の測定
,G01H   7/00,,残響時間を測定するもの
,G01H   9/00,,放射線感知手段，例．光学手段，を使用して機械的振動または超音波，音波または亜音波の測定
,G01H  11/00,,電気的または磁気的特性の変化の検出による機械振動または超音波，音波または亜音波の測定
,G01H  11/02,・,磁気的手段，例．リラクタンス，によるもの［４］
,G01H  11/04,・・,磁気ひずみ装置を用いるもの［４］
,G01H  11/06,・,電気的手段によるもの［４］
,G01H  11/08,・・,圧電装置を用いるもの［４］
,G01H  13/00,,共振周波数を測定するもの
,G01H  15/00,,機械的または音響的インピーダンスの測定［３］
,G01H  17/00,,このサブクラスの他のグループに分類されない機械的振動または超音波，音波または亜音波の測定［４］
,G01J,,赤外線，可視光線または紫外線の強度，速度，スペクトル，偏光，位相またはパルスの測定；色の測定；放射温度測定［２］
,＜注＞,,（１）このサブクラスは他に分類されない赤外線，可視光線，紫外線の有無の検出を包含する。
,,,（２）クラスＧ０１のタイトルに続く注に注意すること。
,＜索引＞,,測光；高温計　１／００；５／００
,,,分光測定；測定；偏光；速度；位相；パルス　３／００；４／００；７／００；９／００；１１／００
,G01J   1/00,,測光，例．写真の露出計（分光度測定Ｇ０１Ｊ３／００；放射温度測定に特に適合するものＧ０１Ｊ５／００）
,G01J   1/02,・,細部
,G01J   1/04,・・,光学部分または機械部分
,G01J   1/06,・・・,入射角の限定
,G01J   1/08,・・,特に測光に適用される光源の構成
,G01J   1/10,・,参照光，または電気値との比較によるもの
,G01J   1/12,・・,全体的視覚手段によるもの（Ｇ０１Ｊ１／２０が優先）
